"a._id","a._parent","a.author","a.date","a.location","a.id_arbre","a.taxon","a.note"
4681,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-473","Protium gallicum Daly",null
4683,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-470","Rhodostemonodaphne morii Madriñán",null
4685,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-1044","Richeria grandis Vahl",null
4688,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-458","Simaba morettii Feuillet",null
4690,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-463","Sloanea laxiflora Spruce ex Benth.",null
4692,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-478","Sterculia kayae P.E.Berry",null
4694,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-459","Tetragastris panamensis (Engl.) Kuntze",null
4696,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-450","Trymatococcus oligandrus (Benoist) Lanj.",null
4698,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-440","Unonopsis rufescens (Baill.) R.E.Fr.",null
4700,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-489","Vouacapoua americana Aubl.",null
4702,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-134","Anacardium spruceanum Benth. ex Engl.",null
4704,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-157","Catostemma fragrans Benth.",null
4706,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-165","Chrysophyllum sanguinolentum (Pierre) Baehni",null
4707,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-133","Crudia aromatica (Aubl.) Willd.",null
4709,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-169","Clusia L.",null
4711,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-1025","Couepia guianensis Aubl.",null
9268,null,"R. Tournebize","2013-02-24","Cayenne","NA","Portulaca pilosa L.",null
4714,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-175","Duguetia surinamensis R.E.Fr.",null
4716,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-170","Duroia longiflora Ducke",null
4718,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-123","Eperua falcata Aubl.",null
4720,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-156","Eschweilera coriacea (DC.) S.A.Mori",null
4722,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-128","Eschweilera parviflora (Aubl.) Miers",null
4724,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-139","Eschweilera parviflora (Aubl.) Miers",null
4726,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-172","Eschweilera parviflora (Aubl.) Miers",null
4728,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-177","Eschweilera parviflora (Aubl.) Miers",null
4730,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-180","Eschweilera parviflora (Aubl.) Miers",null
4732,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-140","Eschweilera sagotiana Miers",null
4734,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-160","Eschweilera sagotiana Miers",null
4736,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-164","Gustavia hexapetala (Aubl.) Sm.",null
4738,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-179","Iryanthera sagotiana (Benth.) Warb.",null
4739,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-166","Lecythis idatimon Aubl.",null
4741,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-136","Lecythis idatimon Aubl.",null
4743,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-152","Lecythis idatimon Aubl.",null
4746,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-151","Lecythis persistens Sagot subsp. persistens",null
4748,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-178","Lecythis persistens Sagot subsp. persistens",null
4750,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-174","Licania alba (Bernoulli) Cuatrec.",null
4752,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-181","Melicoccus pedicellaris (Sagot ex Radlk.) Acev.-Rodr.",null
4754,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-171","Micropholis obscura T.D.Penn.",null
4756,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-168","Neocalyptrocalyx maroniensis (Benoist) Cornejo & Iltis",null
4758,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-137","Ocotea cinerea van der Werff",null
4760,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-138","Pouteria egregia Sandwith",null
4762,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-135","Pouteria guianensis Aubl.",null
4764,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-591","Pouteria jariensis Pires & T.D.Penn.",null
4765,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9BX","PSE9BX-356","Matayba arborescens (Aubl.) Radlk.",null
4767,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-162","Pradosia ptychandra (Eyma) T.D.Penn.",null
4769,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-167","Protium gallicum Daly",null
4771,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-122","Rinorea pectino-squamata Hekking",null
4773,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-124","Rinorea pectino-squamata Hekking",null
4775,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-590","Rinorea pectino-squamata Hekking",null
4778,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-129","Simaba morettii Feuillet",null
4780,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-158","Talisia microphylla Uittien",null
4782,null,"C. Geniez","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9BX","PSE9BX-216","Talisia simaboides K.U.Kramer",null
4784,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-31","Ambelania acida Aubl.",null
4787,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-20","Amphirrhox longifolia (A.St.-Hil.) Spreng.",null
4790,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-39","Carapa surinamensis Miq.",null
4793,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-296","Cheiloclinium cognatum (Miers) A.C.Sm.",null
4796,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-21","Chrysophyllum argenteum Jacq. subsp. nitidum (G.Mey.) T.D.Penn.",null
4798,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-274","Couepia caryophylloides Benoist",null
4799,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-287","Crudia bracteata Benth.",null
4801,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-43","Couepia guianensis Aubl.",null
4803,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-45","Couepia guianensis Aubl.",null
4808,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-49","Dendrobangia boliviana Rusby",null
4810,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-298","Elvasia elvasioides (Planch.) Gilg",null
4812,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-257","Eperua falcata Aubl.",null
4814,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-264","Eperua falcata Aubl.",null
4816,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-295","Eschweilera coriacea (DC.) S.A.Mori",null
4819,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-27","Eschweilera parviflora (Aubl.) Miers",null
4822,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-290","Eschweilera parviflora (Aubl.) Miers",null
4824,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-30","Eschweilera parviflora (Aubl.) Miers",null
4827,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-37","Eschweilera parviflora (Aubl.) Miers",null
4829,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-48","Eschweilera parviflora (Aubl.) Miers",null
4832,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-10","Eschweilera sagotiana Miers",null
4834,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-279","Eschweilera sagotiana Miers",null
4836,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-284","Eschweilera sagotiana Miers",null
4838,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-288","Eschweilera sagotiana Miers",null
4840,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-292","Geissospermum laeve (Vell.) Miers",null
4841,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-5","Inga fanchoniana Poncy",null
4843,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-286","Gustavia hexapetala (Aubl.) Sm.",null
4845,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-47","Hirtella bicornis Mart. & Zucc.",null
4848,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-8","Inga fanchoniana Poncy",null
4850,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-18","Iryanthera sagotiana (Benth.) Warb.",null
4852,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-26","Iryanthera sagotiana (Benth.) Warb.",null
4854,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-293","Iryanthera sagotiana (Benth.) Warb.",null
4856,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-252","Lecythis idatimon Aubl.",null
4858,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-275","Lecythis persistens Sagot subsp. persistens",null
4861,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-280","Lecythis persistens Sagot subsp. persistens",null
4864,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-36","Leonia glycycarpa Ruiz & Pav.",null
4867,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-270","Licania alba (Bernoulli) Cuatrec.",null
4869,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-35","Licania canescens Benoist",null
4872,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-28","Licania sp. 7 cf. occultans Prance AMAP-IRD",null
4875,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-17","Micropholis guyanensis (A.DC.) Pierre subsp. guyanensis",null
4877,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-255","Micropholis guyanensis (A.DC.) Pierre subsp. guyanensis",null
4880,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-4","Ocotea cinerea van der Werff",null
4881,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-22","Oxandra asbeckii (Pulle) R.E.Fr.",null
4883,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-9","Ocotea cinerea van der Werff",null
4885,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-7","Ocotea indirectinervia C.K.Allen",null
4890,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-1005","Pourouma melinonii Benoist subsp. melinonii",null
4893,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-297","Pouteria coriacea (Pierre) Pierre",null
4895,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-294","Pouteria egregia Sandwith",null
4897,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-41","Pouteria grandis Eyma",null
4900,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-281","Pouteria guianensis Aubl.",null
4904,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-32","Pseudopiptadenia suaveolens (Miq.) J.W.Grimes",null
4907,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-44","Rinorea pectino-squamata Hekking",null
4910,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-289","Sandwithia guyanensis Lanj.",null
4912,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-1003","Schefflera decaphylla (Seem.) Harms",null
4915,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-16","Sterculia kayae P.E.Berry",null
4917,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-42","Thyrsodium guianense Sagot ex Marchand",null
4919,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-278","Unonopsis rufescens (Baill.) R.E.Fr.",null
4922,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-277","Vantanea parviflora Lam.",null
4924,null,"D. Frame","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-285","Virola michelii Heckel",null
4926,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10BX","PSE10BX-208","Siparuna decipiens (Tul.) A.DC.",null
4928,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10BX","PSE10BX-17","Tabernaemontana macrocalyx Müll.Arg.",null
4930,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10BX","PSE10BX-71","Unonopsis rufescens (Baill.) R.E.Fr.",null
4932,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-70","Aspidosperma marcgravianum Woodson",null
4935,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-108","Brosimum guianense (Aubl.) Huber",null
4936,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-115","Dendrobangia boliviana Rusby",null
4939,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-82","Catostemma fragrans Benth.",null
4942,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-60","Chrysophyllum sanguinolentum (Pierre) Baehni",null
4946,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-109","Couratari oblongifolia Ducke & R.Knuth",null
4949,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-97","Couratari oblongifolia Ducke & R.Knuth",null
4950,null,"J.-L. Smock","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-348","Pouteria grandis Eyma",null
4953,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-73","Crudia bracteata Benth.",null
4959,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-88","Dendrobangia boliviana Rusby",null
4962,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-111","Diospyros cayennensis A.DC.",null
4964,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-99","Ecclinusa guianensis Eyma",null
4967,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-61","Endlicheria melinonii Benoist",null
4969,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-1017","Eschweilera parviflora (Aubl.) Miers",null
4972,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-104","Eschweilera parviflora (Aubl.) Miers",null
4975,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","NA","Garcinia madruno (Kunth) Hammel",null
4977,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","NA","Hirtella bicornis Mart. & Zucc.",null
4979,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-100","Mouriri collocarpa Ducke",null
4981,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-76","Neocalyptrocalyx maroniensis (Benoist) Cornejo & Iltis",null
4985,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-79","Ocotea tomentella Sandwith",null
4988,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-63","Parkia pendula (Willd.) Benth. ex Walp.",null
4991,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-90","Poraqueiba guianensis Aubl.",null
4994,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-58","Pouteria guianensis Aubl.",null
4997,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-107","Protium sagotianum Marchand",null
5001,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-114","Protium tenuifolium (Engl.) Engl.",null
5004,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","NA","Rinorea neglecta Sandwith",null
5006,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-1019","Rinorea pectino-squamata Hekking",null
5009,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-98","Rinorea pectino-squamata Hekking",null
5012,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","NA","Rinorea pectino-squamata Hekking",null
5014,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-110","Schefflera decaphylla (Seem.) Harms",null
5017,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-101","Sloanea sp. 24 AMAP-IRD",null
5020,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-72","Tovomita gazelii Poncy & Offroy",null
5025,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","NA","Tovomita sp. 11 aff. gracilipes Planch. & Triana  AMAP-IRD",null
5030,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-112","Tovomita sp. 7 AMAP-IRD",null
5033,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9B","PSE9B-69","Trymatococcus oligandrus (Benoist) Lanj.",null
5036,null,"J.-L. Smock","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-503","Lecythis idatimon Aubl.",null
5037,null,"J.-F. Molino","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 9BX","PSE9BX-306","Licania sprucei (Hook.f.) Fritsch",null
5039,null,"J.-L. Smock","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-531","Chaunochiton kappleri (Sagot ex Engl.) Ducke",null
5041,null,"J.-L. Smock","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-533","Chrysophyllum sanguinolentum (Pierre) Baehni",null
5042,null,"J.-L. Smock","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-501","Eschweilera parviflora (Aubl.) Miers",null
5044,null,"J.-L. Smock","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-524","Couepia guianensis Aubl.",null
5047,null,"J.-L. Smock","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-525","Couepia guianensis Aubl. subsp. guianensis",null
5050,null,"J.-L. Smock","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-523","Dacryodes nitens Cuatrec.",null
5053,null,"J.-L. Smock","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-530","Duroia aquatica (Aubl.) Bremek.",null
5054,null,"J.-L. Smock","2013-03-10","Sinnamary Piste Saint-Elie - Parcelle 10B","PSE10B-529","Iryanthera sagotiana (Benth.) Warb.",null
